ECONOMY,"1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"M49 developing regions",31.7762068021,29.2765817908,34.0181797226,32.4477995569,29.8023132268,30.1356665361,29.5565239846,29.0199478806,28.0491791531,26.6658763318,27.2446655408,26.6334932903,24.5797524681,23.3407057007,22.7254293683,22.9899021011,22.3579494453,21.7527181662,21.3213414515,20.9284406337,20.1260124105,19.7398303174,19.1181843517,19.3821468335,18.8832979664,20.3863225121,27.0677559687,24.3907307722,25.6612549454,25.8365504736,23.8602418412,26.4767884836,29.6724096651,29.7817931975,28.1446863066,26.96508275,26.8969113913,25.7374773195,21.6750947732,22.6081573167,22.8531265776,23.9746750678,24.1174430743,25.223040102,25.8971660046,27.551557146,27.852585153,27.9406643827,28.9206971481,29.859997518,28.0659060301,29.4357147859,32.1950275457,31.4097317585,32.1762522333,32.8433451837,34.282751489,36.7205121373,38.1037497503,38.466249171,39.8324417255,40.5448472115,42.7961180675,43.9030874645,45.36333129,45.3220209588,45.3517112308,45.2831032581,44.3485391392,44.8695449775,45.1738768226
"M49 developed regions",68.22379319789999,70.72341820920001,65.9818202774,67.55220044310001,70.1976867732,69.8643334639,70.4434760154,70.9800521194,71.9508208469,73.33412366819999,72.7553344592,73.36650670970001,75.4202475319,76.6592942993,77.2745706317,77.0100978989,77.64205055470001,78.2472818338,78.6786585485,79.07155936629999,79.8739875895,80.26016968259999,80.88181564830001,80.6178531665,81.11670203360001,79.61367748790001,72.9322440313,75.6092692278,74.3387450546,74.1634495264,76.13975815880001,73.5232115164,70.3275903349,70.21820680250001,71.85531369340001,73.03491725000001,73.10308860870001,74.2625226805,78.3249052268,77.3918426833,77.14687342240001,76.02532493219999,75.8825569257,74.776959898,74.10283399540001,72.44844285400001,72.14741484699999,72.05933561729999,71.0793028519,70.140002482,71.93409396990001,70.5642852141,67.8049724543,68.5902682415,67.8237477667,67.15665481630001,65.71724851099999,63.2794878627,61.8962502497,61.533750829,60.1675582745,59.4551527885,57.2038819325,56.0969125355,54.63666871,54.6779790412,54.6482887692,54.7168967419,55.6514608608,55.1304550225,54.8261231774
"LDCs (Least developed countries)",2.4404181909,2.5074146192,3.0677804691,3.0915910833,3.0899992455,3.0467306807,3.1737064526,3.0494170946,2.980402784,2.6407185614,2.5836588091,2.6462384841,2.5397208767,2.3300534872,2.3305646331,2.4032682919,2.1466014035,2.0096611105,2.063327022,1.9197948896,1.8742703792,1.8676947948,1.7325545124,1.5494490606,1.3008036998,1.2251381096,1.0934302499,0.8912223712,0.8648709642,0.8605097121,0.736783203,0.7581743586,0.744193111,0.6846237399,0.685477627,0.7015325762,0.6942921517,0.6727289927,0.5711366239,0.5287527925,0.5244592508,0.5267703385,0.5209658698,0.4653543279,0.4387278705,0.463619286,0.4302302798,0.4585699574,0.4935113913,0.4821120021,0.4550661605,0.4880497201,0.5422071349,0.5518160297,0.5805371092,0.5653596462,0.6043960583,0.7164258863,0.784543175,0.8407038638,0.9446805144,0.9441242217,0.995751613,1.0318266931,1.0245399795,1.0257672002,0.9954395312,0.8911630997,0.9115153317,0.9644601569,0.9899965822
"    LDCs: Africa and Haiti",1.8416528997,1.9445534519,2.0157611826,2.0459077998,2.1162606673,2.1310354366,2.2613406131,2.1739721369,2.2032628037,1.9360713662,1.859400387,1.936649797,1.8624269252,1.655096673,1.6729690814,1.7371348011,1.5494129623,1.4520951485,1.55059164,1.4662712158,1.4710671893,1.4880004774,1.4215809154,1.3291337671,1.127180966,1.0695728297,0.9451499988,0.7644697395,0.7373821968,0.7362326,0.6184202085,0.6186770739,0.5984691706,0.5403183374,0.5285573214,0.5497756807,0.5466897012,0.5293661567,0.4597967287,0.4369969182,0.4244206144,0.4321988056,0.4215060695,0.3594209724,0.3220012535,0.3229690214,0.2935208433,0.2982605868,0.3187050218,0.300407455,0.2778923382,0.2860976409,0.3102369985,0.3156081513,0.3403767578,0.3450843013,0.3949093059,0.4878743217,0.541788547,0.6105700277,0.7097392987,0.6635067761,0.7013141829,0.733092086,0.7279259292,0.7086313985,0.6699812467,0.5261631135,0.5128042826,0.564777847,0.5725244499
"    LDCs: Asia",0.5726013195,0.5448406671,1.0246875128,1.0228041499,0.9510198678,0.8881834059,0.8840639038,0.8538742659,0.7577428356,0.6857483857,0.7034836635,0.6887463056,0.6606560088,0.6615740054,0.6443814913,0.6522236828,0.5823942979,0.5432654323,0.4982619319,0.4369842973,0.3874761581,0.3653980584,0.2983152176,0.2075356282,0.1624495582,0.1436180673,0.1343929239,0.1176403372,0.1191277619,0.1139334339,0.1084752015,0.1286975131,0.1388371548,0.1380589774,0.1508926237,0.1453943649,0.1390738211,0.1369037079,0.1059668926,0.087715129,0.0952624857,0.090570133,0.0961818358,0.1019735104,0.1125426075,0.1358293118,0.1323143832,0.1560519741,0.1709575535,0.1779671073,0.1741116495,0.1989488088,0.2301846696,0.2347366759,0.2385367902,0.2183614672,0.2076602756,0.2269094585,0.2410833891,0.2283250232,0.2330547028,0.2785495704,0.2923159307,0.2957654977,0.2932475776,0.3140569448,0.3223485655,0.3620010102,0.3952018443,0.396080775,0.4132853378
"    LDCs: Islands",0.0261639717,0.0180205002,0.0273317737,0.0228791336,0.0227187104,0.0275118382,0.0283019356,0.0215706918,0.0193971447,0.0188988095,0.0207747587,0.0208423815,0.0166379427,0.0133828088,0.0132140604,0.013909808,0.0147941432,0.0143005297,0.0144734502,0.0165393765,0.0157270318,0.014296259,0.0126583794,0.0127796653,0.0111731756,0.0119472125,0.0138873272,0.0091122945,0.0083610054,0.0103436781,0.009887793,0.0107997716,0.0068867856,0.0062464251,0.006027682,0.0063625307,0.0085286295,0.006459128,0.0053730026,0.0040407453,0.0047761508,0.0040013999,0.0032779645,0.003959845,0.0041840094,0.0048209527,0.0043950534,0.0042573965,0.003848816,0.0037374397,0.0030621728,0.0030032704,0.0017854669,0.0014712025,0.0016235611,0.0019138777,0.0018264769,0.001642106,0.0016712388,0.0018088129,0.0018865129,0.0020678753,0.0021214994,0.0029691094,0.0033664728,0.0030788569,0.0031097191,0.002998976,0.0035092049,0.0036015349,0.0041867945
"LDCs: Africa",1.7906420263,1.8842063653,1.9532478799,1.9843412529,2.050984514,2.0836725946,2.1971339357,2.1355986845,2.1629109021,1.9057739459,1.8233053878,1.9129108954,1.8369812911,1.6316440826,1.6433037252,1.7108829007,1.5263839931,1.432736928,1.5334515833,1.4508846862,1.4564023497,1.4745729322,1.4088951906,1.3157942479,1.1167009036,1.060512485,0.9366586236,0.7553756879,0.724867361,0.7230961987,0.6065658459,0.6075366226,0.5874357194,0.532845593,0.5191936454,0.5408390128,0.537582956,0.5207976764,0.4511819139,0.4285231269,0.4181837739,0.4275545769,0.4169215478,0.3546842419,0.3200629639,0.3208465013,0.2916176857,0.2961298881,0.317040776,0.2966146331,0.2720843422,0.2802571636,0.3053136515,0.3111852782,0.3360689237,0.3405184151,0.3906671135,0.4833977637,0.5375939589,0.6068487628,0.7067686286,0.6589170196,0.6975300085,0.7289103584,0.7235225595,0.7039587055,0.664975236,0.5208300409,0.5063045233,0.5591429206,0.5669874343
"LDCs: Islands and Haiti",0.0771748452,0.0783675867,0.0898450764,0.0844456805,0.0879948637,0.0748746802,0.0925086131,0.0599441443,0.0597490463,0.0491962298,0.0568697578,0.0445812831,0.0420835768,0.0368353992,0.0428794166,0.0401617084,0.0378231125,0.0336587502,0.0316135069,0.0319259061,0.0303918714,0.0277238042,0.0253441041,0.0261191846,0.021653238,0.0210075572,0.0223787024,0.0182063461,0.0208758412,0.0234800794,0.0217421556,0.0219402229,0.0179202368,0.0137191695,0.0153913579,0.0152991986,0.0176353746,0.0150276083,0.0139878174,0.0125145366,0.0110129913,0.0086456286,0.0078624863,0.0086965755,0.0061222991,0.0069434729,0.0062982109,0.0063880952,0.0055130618,0.0075302617,0.0088701687,0.0088437478,0.0067088139,0.0058940756,0.0059313952,0.0064797639,0.0060686692,0.0061186641,0.0058658269,0.0055300778,0.0048571829,0.0066576318,0.0059056738,0.007150837,0.0077698424,0.0077515499,0.0081157297,0.0083320486,0.0100089642,0.0092364613,0.0097238101
"LLDCs (Landlocked developing countries)",0.9081436795,0.8854211235,0.9947752857,0.9964203847,1.0836054689,1.0610342342,1.1545345326,1.1527240301,1.0827379347,0.9786534635,0.934373599,0.9885445377,0.9404910606,0.9227588376,0.9188809209,0.9456073578,0.9422707522,0.9589063428,0.8984793596,0.8483833467,0.8072438402,0.8521707498,0.8079637402,0.7962356763,0.6192456879,0.6076018047,0.5479505536,0.4538086828,0.4926413687,0.472689208,0.3890447039,0.4179156611,0.4090419838,0.3902074757,0.4017177194,0.3988850497,0.3802039165,0.3651045734,0.3645346917,0.3629755693,0.343693258,0.3361942222,0.3063166681,0.2766048726,0.5205785488,0.5403683081,0.5393169378,0.5463271849,0.5660265499,0.5702417809,0.506366959,0.5021342674,0.5266917443,0.5491022202,0.5520722947,0.5822161014,0.6528752719,0.7442088209,0.8583608511,0.9553616283,1.1137051486,1.0021747762,1.0756396382,1.2050003865,1.2164108036,1.2093687765,1.1831517284,0.9304768079,0.8647031028,0.9130288654,0.9839384636
"SIDS (Small island developing States) (UNCTAD)",0.4847329574,0.4737109762,0.4314242983,0.3843163074,0.4412989076,0.5038640557,0.4993761283,0.4679431692,0.4675942242,0.5166072096,0.5391855237,0.5189512233,0.484323937,0.5249165541,0.5131178714,0.5411412153,0.5149891785,0.4625397561,0.4489357455,0.4342795411,0.4155707589,0.386051304,0.3848677895,0.4089374512,0.3973908655,0.3607038026,0.584329936,0.6679845444,0.6591711175,0.6251274361,0.5276238356,0.5080412995,0.5617102671,0.6055793186,0.5171171206,0.4573714497,0.3995658629,0.3569605992,0.3022067122,0.2702730701,0.233610901,0.2376667129,0.1702527518,0.1667059843,0.147967856,0.1473143311,0.1406415484,0.1394836604,0.1421776383,0.1320133125,0.127632391,0.1354547006,0.1458265575,0.1478221031,0.1364932006,0.1399362622,0.1350823045,0.1558255727,0.178091314,0.1519960321,0.1708427847,0.123092899,0.1183021791,0.128642616,0.1207932597,0.1473648065,0.1258681143,0.1115131488,0.0937683498,0.0944905055,0.0956329953
"High-income developing economies",19.0017789658,16.7336309978,20.4650449361,19.2446591413,18.0418320548,18.6465650272,17.7753671813,17.5890138724,17.1156700802,16.8785966215,17.3262823375,16.8818850929,15.3773449147,14.5123696933,14.3230032962,13.8341673038,13.3502479926,13.1152523339,12.8779228318,12.798256135,12.1845520587,12.0129558301,11.5159226915,11.7254275221,12.1366217878,13.5615698322,18.0654058136,16.1169975358,17.0156509775,17.1091147797,16.3089742616,18.0680573594,20.5545570758,22.180338152,20.247871397,19.2330972707,19.5828616521,18.6576234315,16.5412662961,17.4886122254,18.0787971314,18.8333177226,18.7614585998,20.2336842712,20.8324254428,22.4456537198,22.9347529766,23.1022694141,23.6989539466,24.5073220589,23.1111995993,23.9578301583,26.0802973527,25.5548630453,26.1952940165,26.944222988,28.1437747326,29.8535677195,30.800848641,30.9870263732,31.5289644084,32.4536591361,34.1497011647,34.8302112478,36.2554913889,36.5694975727,36.6118370203,37.3412499307,36.4464815903,36.4404961268,36.4933853422
"Middle-income developing economies",11.3159638409,10.9383634041,11.8557611024,11.4891557677,9.932891874699999,9.750668343399999,10.0893461053,9.778095501799999,9.296705534299999,8.2879749663,8.4121546286,8.2894030019,7.7909978434,7.57908788,7.163337942,7.8088548419,7.6330397762,7.3524165304,7.217622364,6.9811875458,6.8293639273,6.6666834714,6.5131666467,6.7013349704,5.8229606053,6.0101358327,8.2753721212,7.6530891159,8.027342604199999,8.109764951700001,7.0221410785,7.8684054731,8.5280365808,7.0574540508,7.3373237298,7.170130923,6.7593384794,6.5513797386,4.6080183247,4.6908469648,4.3473983017,4.7414084302,4.970612738,4.6443938007,4.5433262629,4.5697351061,4.4040836509,4.2909180954,4.6447914254,4.7885709586,4.4590001586,4.9798446761,5.5656880223,5.2885500182,5.4047194537,5.2994500262,5.4809783877,6.1164596038,6.449132809,6.5535563452,7.2161318419,7.0969438602,7.5889036839,7.8954578897,7.9217050109,7.5976207418,7.6169317027,7.0910743267,7.1322696642,7.5885212075,7.7797384084
"Low-income developing economies",1.4465216504,1.5994674438,1.6941380059,1.7067386832,1.8213175685,1.7322370847,1.6847601844,1.6434272148,1.6262440548,1.4913516711,1.4950047139,1.4496103422,1.3991568003,1.2369946262,1.2271968711,1.3315727247,1.3632442402,1.2729306554,1.2128243711,1.1330906822,1.0961680702,1.0497700575,1.0479726463,0.9166244679,0.8724101898,0.7997478797,0.7147545604,0.6116949853,0.6091958074,0.6077733445,0.5185679225,0.5313113685,0.580217345,0.5300718484,0.5462275181,0.5498091663,0.5388183632,0.5167193036,0.5117224267,0.4153081156,0.4116572515,0.3873688129,0.3734536392,0.3328767134,0.2720775143,0.2846187021,0.2690545647,0.2847285154,0.2954985977,0.2868646626,0.2547446072,0.2455263432,0.2495079542,0.2503399264,0.2586567602,0.2522008695,0.2641457785,0.2753774664,0.2815117695,0.2688023642,0.2787507639,0.3151190372,0.3330851414,0.3463392101,0.3514438235,0.3446113083,0.3612718324,0.3143888018,0.3149618888,0.3303004456,0.3193055019
"Low-income economies (World Bank)",1.7723770627,1.9971165152,2.1071723272,1.9477877762,2.0848556126,2.0383234788,2.0357582545,1.932754954,1.9180405439,1.7951671748,1.7290840782,1.6468434536,1.5712449941,1.4072797365,1.427216882,1.5195804677,1.5129832909,1.3987749482,1.3348898199,1.2336408303,1.1986031688,1.1412919097,1.131386064,0.9818552525,0.963510752,0.8656312967,0.8319177338,0.7499577493,0.7477320405,0.7431886323,0.6226044154,0.6518020383,0.6945351666,0.6439325503,0.6687298325,0.6703746682,0.649347112,0.6092811261,0.5862414153,0.4743410046,0.4651918371,0.4909583574,0.5016971186,0.4366481341,0.360929926,0.3816638803,0.3566667538,0.374935911,0.3894833152,0.375213198,0.3251347882,0.3269487413,0.3390330539,0.3517552759,0.3766720602,0.344657884,0.358173735,0.3699403589,0.3793208719,0.3577984803,0.3798355076,0.4090957662,0.419491223,0.4057922322,0.3746579998,0.3622591604,0.378608954,0.33184974,0.3335842432,0.3487784177,0.3378770254
"Lower-middle-income economies (World Bank)",8.9924902099,8.4349918349,9.213608214100001,9.567705865600001,8.250515677199999,7.8103309264,7.9531861865,7.5044375683,6.7524950901,6.2922224492,6.2190292506,6.3484941167,5.9798629897,5.7497867899,5.3321712489,5.437044238,5.1099034128,4.9738291432,4.8882270953,4.442189695,4.1154729015,4.0311180109,3.9690614627,3.8517498923,3.7720828991,3.9164367673,4.6052320508,4.08136123,4.3395756834,4.5087472632,3.9489064305,4.2060228985,4.5020082467,4.1060055566,3.9620189343,3.8929637111,3.8692216871,3.7210785589,2.9025430131,2.9411105855,2.8992561536,3.0523481212,3.0672318756,3.1484002198,3.4888837171,3.6439166592,3.6041076394,3.6329936143,3.8893992626,4.0467162801,3.8949412833,4.0580416067,4.3109018296,4.2427811851,4.375934718,4.3300907928,4.4356765912,4.7562200411,4.9159874014,5.0456495402,5.4884048418,5.6311245797,6.0658344439,6.4534231154,6.3708654155,6.2777962334,6.3958098449,6.1377563939,6.2230045122,6.5336232977,6.584917256
"Upper-middle-income economies (World Bank)",16.7768092081,15.1458814018,17.8473602464,16.3682538876,16.5941038098,17.8134127331,17.6730066493,17.8709256544,17.7348412974,17.8520195426,18.2835218989,18.775950796,17.3400486766,16.8297000327,17.0535772435,16.9682398499,16.7326195753,16.4128630187,15.9530411706,16.3502511205,15.8538884268,15.3211981216,14.5803506026,14.3071307827,13.3764881955,13.9391571197,15.088489198,15.2445217932,14.9605290357,15.1952041561,14.6806914802,15.4905359991,16.2837454818,16.0182504792,17.2412267188,17.88881612,17.6923008006,17.1771754503,15.0057008774,14.9158650746,14.2416327407,14.1817745704,13.1463508128,11.5330837949,11.3784449992,11.9693101782,12.8133556282,12.9387587818,13.3480599158,14.0265906927,13.4820442412,14.1863700613,15.7632154122,16.0340076737,16.7060670189,17.3975391996,18.5794417027,20.3874085657,21.6616573044,22.4597696603,23.5994752697,23.3260372472,24.7530950935,25.2923909607,26.2461071751,26.2256881504,26.4824008368,26.7451079357,25.6666154674,25.9987736969,26.4794249105
"High-income economies (World Bank)",72.4549114207,74.416890303,70.82930626220001,72.113367369,73.06801620890001,72.3359055041,72.33584444900001,72.6896895109,73.5928321048,74.0583326515,73.7662827205,73.22666608359999,75.1070919367,76.0109520634,76.1837771574,76.07250260079999,76.6418814115,77.21212285990001,77.821690475,77.97198063890001,78.8305241434,79.50476059419999,80.3171223674,80.8577268705,81.886216096,81.277047645,79.4730562132,79.9228553211,79.9508201652,79.55198578,80.7467754699,79.65107780699999,78.51875914999999,79.23089806980001,78.1271835931,77.54689837870001,77.7880337095,78.49093724310001,81.5032378927,81.6663218721,82.3923541445,82.27317454449999,83.2831175642,84.8800694262,84.7704192118,84.00429160829999,83.2248760457,83.0522730247,82.37158023720001,81.5499478955,82.2955820185,81.4263009184,79.58505137509999,79.3697489753,78.5394764709,77.92521007400001,76.6248956858,74.4845357784,73.0415638309,72.13526374270001,70.5308323403,70.63210799300001,68.7601045987,67.8470438558,67.00686386460001,67.1329580628,66.7417349776,66.78361859340001,67.7745706859,67.1170629216,66.5957129338
"High-income OECD members (World Bank)",65.5716508794,68.36048161479999,63.2238349633,64.932933947,66.8713324106,65.7513687979,66.06245840939999,66.8112311607,67.93292572919999,68.74210910940001,67.90520896779999,67.82487732590001,70.00960967250001,71.0622587025,71.08165402740001,71.0307511371,71.9165715473,72.50861324580001,73.0502839711,73.2373713202,74.1724671626,74.8253123234,75.6878703933,75.49770959270001,76.19743935130001,74.93233899249999,68.95912946270001,70.8828830833,69.85983568810001,69.5260323527,71.61956165230001,69.1887604353,66.1092726867,65.8502512277,66.8701262946,67.8358946817,68.3545159322,69.7772733148,73.94137515529999,73.6278072787,74.1344109603,73.3919081648,74.220351212,75.0394436238,74.429779131,72.97400720820001,72.3143417795,72.3493032638,71.27372433719999,70.4848251529,72.4412197753,71.3124191566,68.35706892979999,68.8028826548,68.0313951671,67.2111898854,65.7314059173,62.9649178275,61.4360608439,60.9229348928,58.9223969721,59.1665126818,56.8773692765,55.3618573307,53.8378894805,53.9780557256,54.1674568871,55.0115169379,56.1067603654,55.4480121514,54.6985876485
"High-income non OECD members (World Bank)",6.8832605413,6.0564086882,7.6054712989,7.180433422,6.1966837983,6.5845367062,6.2733860397,5.8784583502,5.6599063756,5.3162235421,5.8610737526,5.4017887577,5.0974822642,4.9486933609,5.10212313,5.0417514637,4.7253098642,4.7035096141,4.7714065039,4.7346093186,4.6580569808,4.6794482708,4.6292519741,5.3600172777,5.6887767447,6.3447086525,10.5139267505,9.039972237800001,10.0909844771,10.0259534273,9.1272138176,10.4623173717,12.4094864633,13.3806468421,11.2570572985,9.711003697000001,9.433517777300001,8.713663928300001,7.5618627373,8.0385145934,8.2579431842,8.8812663797,9.062766352200001,9.8406258024,10.3406400808,11.0302844001,10.9105342663,10.7029697609,11.0978559,11.0651227426,9.854362243200001,10.1138817619,11.2279824452,10.5668663205,10.5080813038,10.7140201886,10.8934897685,11.5196179509,11.605502987,11.2123288499,11.6084353682,11.4655953112,11.8827353222,12.485186525,13.1689743841,13.1549023371,12.5742780905,11.7721016555,11.6678103205,11.6690507702,11.8971252854
"HIPCs (Heavily indebted poor countries) (IMF)",2.7491789894,2.5854238098,2.7579513394,2.6710461599,2.8280604923,2.803974429,3.0816478973,2.862804356,2.735157909,2.4073675134,2.4111194049,2.4001556688,2.2887027223,2.108506323,2.1309095409,2.1875379528,2.0124368299,1.9358230491,1.9676884101,1.8957967562,1.9370570896,1.8980806658,1.7988595914,1.6585660487,1.4392974693,1.3683598686,1.2727462802,1.0793650752,1.1337106629,1.175767427,1.0279757692,0.9921255204,0.9574768435,0.8380327701,0.8366069249,0.8226326094,0.814398686,0.7916966427,0.7647749507,0.6519759801,0.5894125285,0.5924623188,0.5682596771,0.4963410588,0.4618572377,0.462157185,0.4351385238,0.4455009192,0.4483811503,0.4434750445,0.4587927033,0.424230685,0.3998154492,0.4251366481,0.4443273641,0.4422794947,0.4608177361,0.4755552034,0.5044294943,0.4814022385,0.5169302983,0.5826141662,0.6127056755,0.64628041,0.669210745,0.659624308,0.6799071552,0.6233326779,0.6313033067,0.668175398,0.6607196834
